text,label
eastenders tv quiz. what flower does dot compare herself to? d= violet e= tulip f= lily txt d e or f to 84025 now 4 chance 2 win £100 cash wkent/150p16+,spam
carlos says we can pick up from him later so yeah we're set,ham
"thanks for your ringtone order, reference number x49.your mobile will be charged 4.50. should your tone not arrive please call customer services 09065989182",spam
wait 2 min..stand at bus stop,ham
ha... u jus ate honey ar? so sweet...,ham
have a good trip. watch out for . remember when you get back we must decide about easter.,ham
you have an important customer service announcement. call freephone 0800 542 0825 now!,spam
oh k. . i will come tomorrow,ham
txt: call to no: 86888 & claim your reward of 3 hours talk time to use from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop www.gamb.tv,spam
"aight, tomorrow around  &lt;#&gt;  it is",ham
ok enjoy . r u there in home.,ham
now got tv 2 watch meh? u no work today?,ham
i dunno until when... lets go learn pilates...,ham
ummma.will call after check in.our life will begin from qatar so pls pray very hard.,ham
shopping lor. them raining mah hard 2 leave orchard.,ham
i know she called me,ham
it's ok lar. u sleep early too... nite...,ham
"sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish. as i entered my cabin my pa said, '' happy b'day boss !!''. i felt special. she askd me 4 lunch. after lunch she invited me to her apartment. we went there. she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife, my parents, my kidz, my friends n my colleagues. all screaming.. surprise !! and i was waiting on the sofa.. ... ..... ' naked...!",ham
"hmmm.. thk sure got time to hop ard... ya, can go 4 free abt... muz call u to discuss liao... ",ham
i'm home. doc gave me pain meds says everything is fine.,ham
dear how you. are you ok?,ham
ok. very good. its all about making that money.,ham
all these nice new shirts and the only thing i can wear them to is nudist themed ;_; you in mu?,ham
tell them the drug dealer's getting impatient,ham
no need lar. jus testing e phone card. dunno network not gd i thk. me waiting 4 my sis 2 finish bathing so i can bathe. dun disturb u liao u cleaning ur room.,ham
gent! we are trying to contact you. last weekends draw shows that you won a £1000 prize guaranteed. call 09064012160. claim code k52. valid 12hrs only. 150ppm ,spam
my superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),ham
sending you greetings of joy and happiness. do have a gr8 evening,ham
ambrith..madurai..met u in arun dha marrge..remembr?,ham
fine. do you remember me.,ham
v nice! off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. busy transcribing. :-),ham
"she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife,",ham
i'm in office now da:)where are you?,ham
how u doin baby girl ?? hope u are okay every time i call ure phone is off! i miss u get in touch,ham
"sorry, i'll call later in meeting any thing related to trade please call arul. &lt;#&gt; ",ham
ok...,ham
my battery is low babe,ham
hey you still want to go for yogasana? coz if we end at cine then can go bathe and hav the steam bath,ham
easy ah?sen got selected means its good..,ham
congratulations you've won. you're a winner in our august £1000 prize draw. call 09066660100 now. prize code 2309.,spam
my darling sister. how are you doing. when's school resuming. is there a minimum wait period before you reapply? do take care,ham
sorry me going home first... daddy come fetch ü later...,ham
are you still playing with gautham?,ham
any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. not cool at all. please do not contact me again or i will report you to your supervisor.,ham
k..k..i'm also fine:)when will you complete the course?,ham
"ill call u 2mrw at ninish, with my address that icky american freek wont stop callin me 2 bad jen k eh?",ham
or i go home first lar ü wait 4 me lor.. i put down my stuff first..,ham
so why didnt you holla?,ham
"&lt;#&gt;  is fast approaching. so, wish u a very happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day, happy friendship,mother,father,teachers,childrens day, &amp; happy birthday 4 u. happy ganesh festival happy dasara happy diwali happy christmas  &lt;#&gt;  good mornings afternoons, evenings nights. rememberi am the first to wishing u all these...your's raj",ham
"hi. hope ur day * good! back from walk, table booked for half eight. let me know when ur coming over.",ham
who's there say hi to our drugdealer,ham
yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,ham
"text me when you get off, don't call, my phones having problems",ham
"complimentary 4 star ibiza holiday or £10,000 cash needs your urgent collection. 09066364349 now from landline not to lose out! box434sk38wp150ppm18+",spam
"by march ending, i should be ready. but will call you for sure. the problem is that my capital never complete. how far with you. how's work and the ladies",ham
"sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",ham
hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? i get home tomorrow at 5ish.,ham
ya very nice. . .be ready on thursday,ham
freemsg: hey - i'm buffy. 25 and love to satisfy men. home alone feeling randy. reply 2 c my pix! qlynnbv help08700621170150p a msg send stop to stop txts,spam
"that's good, because i need drugs",ham
i am waiting machan. call me once you free.,ham
"how about clothes, jewelry, and trips?",ham
"beautiful truth against gravity.. read carefully: ""our heart feels light when someone is in it.. but it feels very heavy when someone leaves it.."" goodmorning",ham
"had the money issue weigh me down but thanks to you, i can breathe easier now. i.ll make sure you dont regret it. thanks.",ham
hi. hope you had a good day. have a better night.,ham
+449071512431 urgent! this is the 2nd attempt to contact u!u have won £1250 call 09071512433 b4 050703 t&csbcm4235wc1n3xx. callcost 150ppm mobilesvary. max£7. 50,spam
yeah whatever lol,ham
wot about on wed nite i am 3 then but only til 9!,ham
the hair cream has not been shipped.,ham
i will reach ur home in  &lt;#&gt;  minutes,ham
long beach lor. expected... u having dinner now?,ham
he also knows about lunch menu only da. . i know,ham
" says that he's quitting at least5times a day so i wudn't take much notice of that. nah, she didn't mind. are you gonna see him again? do you want to come to taunton tonight? u can tell me all about !",ham
he said i look pretty wif long hair wat. but i thk he's cutting quite short 4 me leh.,ham
"awesome question with a cute answer: someone asked a boy ""how is ur life?"" . . he smiled &amp; answered: . . ""she is fine!"" gudnite",ham
thanx but my birthday is over already.,ham
yup. izzit still raining heavily cos i'm in e mrt i can't c outside.,ham
babe ? i lost you ... will you try rebooting ?,ham
hi. customer loyalty offer:the new nokia6650 mobile from only £10 at txtauction! txt word: start to no: 81151 & get yours now! 4t&ctxt tc 150p/mtmsg,spam
hope you are having a great day.,ham
yes just finished watching days of our lives. i love it.,ham
"response is one of d powerful weapon 2 occupy a place in others 'heart'... so, always give response 2 who cares 4 u""... gud night..swt dreams..take care",ham
"like i made him throw up when we were smoking in our friend's car one time, it was awesome",ham
"wishing you and your family merry ""x"" mas and happy new year in advance..",ham
no. i.ll meet you in the library,ham
check out choose your babe videos @ sms.shsex.netun fgkslpopw fgkslpo,spam
happy new years melody!,ham
cheers for the card ... is it that time of year already?,ham
ok k..sry i knw 2 siva..tats y i askd..,ham
"mila, age23, blonde, new in uk. i look sex with uk guys. if u like fun with me. text mtalk to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. help08718728876",spam
lmao ok i wont be needing u to do my hair anymore.,ham
no plm i will come da. on the way.,ham
"i'm an actor. when i work, i work in the evening and sleep late. since i'm unemployed at the moment, i always sleep late. when you're unemployed, every day is saturday.",ham
"yeah, we got one lined up for us",ham
"thanx. yup we coming back on sun. finish dinner going back 2 hotel now. time flies, we're tog 4 exactly a mth today. hope we'll haf many more mths to come...",ham
guess who spent all last night phasing in and out of the fourth dimension,ham
"well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",ham
does she usually take fifteen fucking minutes to respond to a yes or no question,ham
"i need an 8th but i'm off campus atm, could i pick up in an hour or two?",ham
ujhhhhhhh computer shipped out with address to sandiago and parantella lane. wtf. poop.,ham
s s..first time..dhoni rocks...,ham
nutter. cutter. ctter. cttergg. cttargg. ctargg. ctagg. ie you,ham
good night my dear.. sleepwell&amp;take care,ham
hey i will be really pretty late... you want to go for the lesson first? i will join you. i'm only reaching tp mrt,ham
he also knows about lunch menu only da. . i know,ham
i actually did for the first time in a while. i went to bed not too long after i spoke with you. woke up at 7. how was your night?,ham
"good good, billy mates all gone. just been jogging, again! did enjoy concert?",ham
cab is available.they pick up and drop at door steps.,ham
how many licks does it take to get to the center of a tootsie pop?,ham
"oh... haha... den we shld had went today too... gee, nvm la... kaiez, i dun mind goin jazz oso... scared hiphop open cant catch up... ",ham
"no i'm good for the movie, is it ok if i leave in an hourish?",ham
